newspaper;title;date;abstract;link
The Times;sidelining sheryl sandberg: what’s really going on inside facebook;Saturday June 4 2022;… in market value. zuckerberg’s response: to plough tens of billions of dollars into themetaverse, an immersive version of the internet that it is not clear anyone wants.wedbush …;https://www.thetimes.co.uk/article/sidelining-sheryl-sandberg-whats-really-going-on-inside-facebook-ngtknrcdr
The Times;great news! the decade of ‘can i have a go on your clackers?’ is back;Wednesday June 1 2022;… the notion that in 50 years people will have digital sprogs that live in themetaverseand can be cancelled like netflix when parenting becomes dull, but i believe it …;https://www.thetimes.co.uk/article/great-news-the-decade-of-can-i-have-a-go-on-your-clackers-is-back-bbfbnk2gx
The Times;virtual fantasy land is a thrill — and a danger;Monday May 30 2022;… perfect, every crow’s feather exact.i’ve never taken much interest in vr, themetaverse, avatars, sensory gloves or oculus headsets before. boys’ toys. not for me the nerding …;https://www.thetimes.co.uk/article/virtual-fantasy-land-is-a-thrill-and-a-danger-nmhjblvxj
The Times;singapore court bans sale of collateral bored ape nft;Thursday May 26 2022;… as collateral for a loan.the ruling freezes the sale and ownership transfer by a “metaversepersonality” of the rare nft that is listed on the ethereum blockchain.the nft …;https://www.thetimes.co.uk/article/singapore-court-bans-sale-of-collateral-bored-ape-nft-kkkzwvhmx
The Times;windfall tax comes with heavy price;Tuesday May 24 2022;… forum. it’s “embarking on an ambitious new journey” to “harness the power of themetaverseto grow and diversify participation in advancing the global public interest”. how exactly is …;https://www.thetimes.co.uk/article/windfall-tax-comes-with-heavy-price-m2k2rrqrj
The Times;emily clarkson: i’m cyberflashed relentlessly but instagram won’t help;Sunday May 15 2022;emily clarkson gets such a constant flood of photographs of naked men posted to her instagram account that she has devised an automatic response to send them because she feels …;https://www.thetimes.co.uk/article/emily-clarkson-im-cyberflashed-relentlessly-but-instagram-wont-help-7rhpttqtb
The Times;assembly by natasha brown review — and more new paperbacks;Saturday May 14 2022;“in just 100 pages natasha brown delivers a body blow of a book,” siobhan murphy;https://www.thetimes.co.uk/article/assembly-by-natasha-brown-review-and-more-new-paperbacks-vv9xfzhwc
The Times;bbc will ‘shut a few things’ to weather licence fee freeze;Thursday May 12 2022;… five years to ensure it was properly serving audiences online, in gaming and in themetaverse.“we are going to have to work out how public service broadcasting delivers in …;https://www.thetimes.co.uk/article/bbc-will-shut-a-few-things-to-weather-licence-fee-freeze-tnf6xjlfn
The Times;sony’s game: up sales of playstation;Wednesday May 11 2022;… animation. the company has recently been investing in preparation for an expected expansion of themetaverse, the immersive virtual world, where it faces rivals such as meta, the owner of …;https://www.thetimes.co.uk/article/sony-s-game-up-sales-of-playstation-jqhm6f73q
The Times;social media dinosaurs facebook and twitter must adapt or die;Sunday May 1 2022;… the planet.zuckerberg is hoping to catalyse a similar flowering of life, but in themetaverse, by inventing the gear necessary to access the immersive online world of his visions …;https://www.thetimes.co.uk/article/social-media-dinosaurs-facebook-and-twitter-must-adapt-or-die-3cb8lsbjm
The Times;meta shares jump 19% despite slow sales growth at facebook owner;Thursday April 28 2022;… its corporate name from facebook to meta as part of an expensive bet on the “metaverse,” a virtual realm where users interact without being physically together.meta had previously sounded …;https://www.thetimes.co.uk/article/meta-shares-jump-19-despite-slow-sales-growth-at-facebook-owner-wdj3hzdr0
The Times;why are cryptocurrency evangelists flocking to puerto rico?;Sunday April 24 2022;… spear that is driving the digital economy towards its next phase: web3, blockchain and themetaverse. these terms may be familiar to you by now, or they may not yet …;https://www.thetimes.co.uk/article/why-are-cryptocurrency-evangelists-flocking-to-puerto-rico-5pcfhsfnc
The Times;‘i turned £1k into £140k in two years’;Sunday April 17 2022;… missing periods of high growth.vensi is sceptical about facebook’s big investments into themetaverse[a 3d virtual reality network], which he thinks is more likely to be a …;https://www.thetimes.co.uk/article/i-turned-1k-into-140k-in-two-years-dlp60ph3r
The Times;best new art shows and experiences you can book now;Sunday April 10 2022;the aim is to thrill. at venues across the country audiences are pouring into immersive art experiences — whether that’s putting on a virtual reality headset to;https://www.thetimes.co.uk/article/best-new-art-shows-and-experiences-you-can-book-now-hcz6jq70b
The Times;digital art in ireland long predates nfts;Saturday April 9 2022;… there are only a few high-profile key players. not true. finnegan nods to themetaverse, “currently the preserve of the mega-wealthy, tech-elite”, and counters with a surprisingly …;https://www.thetimes.co.uk/article/digital-art-in-ireland-long-predates-nfts-fn3x6cqq8
The Times;lap-dancing debate in edinburgh reveals true damage of the sex industry;Sunday April 3 2022;… pushes the strength of its products to the ever-increasing limits of public tolerance. themetaverseis only minutes old, but brothels are already springing up with children as young …;https://www.thetimes.co.uk/article/lapdancing-debate-edinburgh-damage-sex-industry-women-comment-pkt0hwh5f
The Times;the antidote to toxic working environments;Friday April 1 2022;… which creates cyber garments for avatars and operates entirely in the virtual world of themetaverse.for mckenna, this more immersive take on the internet, recently brought to wider attention …;https://www.thetimes.co.uk/article/the-antidote-to-toxic-working-environments-rt2ntppgl
The Times;glory by noviolet bulawayo review — animal farm in mugabe’s zimbabwe;Saturday March 26 2022;… hacking it to make it fit for purpose — is the key to unlocking the literarymetaverseof glory, which is all about personalising a very public story. human-sounding suffixes …;https://www.thetimes.co.uk/article/glory-by-noviolet-bulawayo-review-5s2bs5ppj
The Times;the insider’s guide to nfts — will they revolutionise art and music?;Sunday March 20 2022;… the heads of digital art sales, opens his laptop and takes me into sotheby’smetaverse. he walks me through a three-dimensional digital replica of the building we’re …;https://www.thetimes.co.uk/article/nft-guide-how-theyre-made-how-to-them-buy-beeple-pak-bored-ape-yacht-club-067m8w3pk
The Times;the best of the sxsw 2022 line-up — from dolly parton to beck;Monday March 14 2022;… live in our own virtual bubbles, talks at sxsw such as what’s in ametaverse? and how themetaversecan rebuild society will go deep into the moral and …;https://www.thetimes.co.uk/article/sxsw-2022-line-up-dolly-parton-beck-what-to-see-hsmhsrxm3
The Times;ian king: tech giants could go further against putin and turn off software;Wednesday March 9 2022;… gamers are still being enabled by western tech companies to fire virtual weapons in themetaverse.another company that could do more is amazon, which has no direct operations in …;https://www.thetimes.co.uk/article/ian-king-tech-giants-could-go-further-against-putin-and-turn-off-software-v08lp573n
The Times;the war has woken the west to its own decay. let’s pray it’s not too late;Sunday March 6 2022;… that dominate the online world. i guess i am not alone in fearing that themetaverse, with its virtual ecospheres and fictional identities, will accelerate these trends, pushing us deeper …;https://www.thetimes.co.uk/article/the-war-has-woken-the-west-to-its-own-decay-lets-pray-its-not-too-late-9nln3j0pc
The Times;burberry shuts up shop in russia as western brands feel the heat;Sunday March 6 2022;… to carry 20 russian state-backed channels. meta global president nick clegg, pictured as hismetaverseavatar, said facebook and instagram were being used by russians to protest against the …;https://www.thetimes.co.uk/article/burberry-shuts-up-shop-in-russia-as-western-brands-feel-the-heat-mzc5j7cvp
The Times;interview: andy bird looks to remix pearson’s fortunes;Sunday March 6 2022;… will evolve further in the future, with opportunities in the virtual reality world of themetaverse, he claims. “where do you want to go? we’ll take you to the …;https://www.thetimes.co.uk/article/interview-andy-bird-looks-to-remix-pearsons-fortunes-lvgx7jjmq
The Times;why luxury fashion houses are embracing nfts;Saturday March 5 2022;in the couture ateliers of the past, skilled petites mains worked with needle and thread to create the world’s most rarefied one-;https://www.thetimes.co.uk/article/why-luxury-fashion-houses-are-embracing-nfts-rz8qzhm6w
The Times;milan fashion week 2022: all the key trends;Monday February 28 2022;… in an event that could have been titled “what to wear to work in themetaverse”. the duo also unveiled supersized faux fur coats presented alongside fur-trimmed hats that …;https://www.thetimes.co.uk/article/milan-fashion-week-2022-aw-vz8tpdbzq
The Times;the seven big fashion trends for spring 2022;Sunday February 27 2022;… digi-trainers to selfridges adding digital paco rabanne dresses to its in-store collection, themetaverseis heading for your wardrobe. but if you’re still in the market for …;https://www.thetimes.co.uk/article/the-seven-big-fashion-trends-for-spring-2022-pqc82rvnw
The Times;the quiet before by gal beckerman review — is social media the enemy of social justice?;Saturday February 26 2022;… atom bomb that has made the world a stupider place, nor is it a utopian “metaverse” that will liberate the oppressed.some readers may feel shortchanged by this open ending …;https://www.thetimes.co.uk/article/the-quiet-before-by-gal-beckerman-review-is-social-media-the-enemy-of-social-justice-0zttc7zhz
The Times;times letters: expelling russia from swift payments system;Saturday February 26 2022;… tv programmes must surely be added the repair shop.bramble coppinsbarry, vale of glamorgantaming themetaversesir, further to hugo rifkind’s article “themetaversewill be an abuser’s paradise …;https://www.thetimes.co.uk/article/times-letters-expelling-russia-from-swift-payments-system-cm28jh6qm
The Times;gymshark boss isn’t about to reduce the pace after being a covid winner;Friday February 25 2022;… fans, either, with business-inspirational tiktoks, instagram videos and even a business podcast in themetaverse. the brand has been built on selling its wares through social media, after all …;https://www.thetimes.co.uk/article/gymshark-boss-isnt-about-to-reduce-the-pace-after-being-a-covid-winner-zw6q9wdhq
The Times;times letters: west must repel russia’s invasion of ukraine;Thursday February 24 2022;… hernia operation last year?”there are huge savings to be made.sir jeremy elwessevenoaks, kentmalignmetaversesir, hugo rifkind (“themetaversewill be an abuser’s paradise”, comment, feb 22) is …;https://www.thetimes.co.uk/article/times-letters-west-must-repel-russias-invasion-of-ukraine-m2jcqjnzm
The Times;hugh grant lookalike who used to get cameron’s coffee now runs the world;Friday February 18 2022;… policy sub-committee”. clegg’s influence can already be seen in sneak previews of themetaverse, which looks so lame it’s like the lib dems made a version of …;https://www.thetimes.co.uk/article/hugh-grant-lookalike-who-used-to-get-camerons-coffee-now-runs-the-world-7z3zw5x3h
The Times;for all our sakes, let’s hope clegg fails again;Thursday February 17 2022;… some of the dirt from its past, and to gesture towards a future in themetaversethat he promises to bring into being, whatever fresh hell that might be.zuckerberg …;https://www.thetimes.co.uk/article/for-all-our-sakes-lets-hope-clegg-fails-again-9b3hghh85
The Times;companies need to focus more on growth, not dividends;Thursday February 17 2022;… technology. we’ll be looking for the new technological shiny thing. it could be themetaverseor a platform like epic games’s unreal engine, or content creation and artificial …;https://www.thetimes.co.uk/article/companies-need-to-focus-more-on-growth-not-dividends-j5c6gg9px
The Times;nazi sex parties hosted on children’s game roblox;Wednesday February 16 2022;… can explore within the roblox platform is considered to be an early version of the “metaverse”, the set of parallel 3d digital worlds that the likes of mark zuckerberg have …;https://www.thetimes.co.uk/article/nazi-sex-parties-hosted-on-childrens-game-roblox-s9vktzxx0
The Times;ian cowie: i’ve seen the future, so i’m sticking with tech;Sunday February 13 2022;… mark zuckerberg found little to like when his dreams of creating an alternative reality — ormetaverse— collided with financial reality. that wiped a record $230 billion (£172 billion) off the …;https://www.thetimes.co.uk/article/ian-cowie-ive-seen-the-future-so-im-sticking-with-tech-h6bx82s3d
The Times;mark zuckerberg confronts facebook’s ‘big tobacco’ moment;Sunday February 13 2022;mark zuckerberg;https://www.thetimes.co.uk/article/mark-zuckerberg-confronts-facebooks-big-tobacco-moment-99vbs397b
The Times;trapped in the spotlight, merger between arm and nvidia was doomed;Wednesday February 9 2022;… said, adding that the company was looking at new markets. “when you think about themetaverseand you think about the devices associated with that ... augmented-reality glasses or virtual …;https://www.thetimes.co.uk/article/trapped-in-the-spotlight-merger-between-arm-and-nvidia-was-doomed-7jf96jsdr
The Times;‘gorilla arm’ warning for virtual reality users;Monday February 7 2022;… jay kim foresees an entirely new spectrum of ailments as mankind plods towards the promised “metaverse”, where men and women may work and play in immersive virtual worlds.“when you …;https://www.thetimes.co.uk/article/gorilla-arm-warning-for-virtual-reality-users-mbgscz6x8
The Times;should we reimburse the young?;Sunday February 6 2022;… such things can be replicated in what the company formerly known as facebook calls the “metaverse”, its pitch for a virtual-reality world.or perhaps, as others suggest, the diminution …;https://www.thetimes.co.uk/article/should-we-reimburse-the-young-lockdown-restrictions-house-prices-whnrbwczl
The Times;alistair osborne: shell boss’s timing couldn’t be worse;Friday February 4 2022;… on the pitch.meta’s reality checkno wonder mark zuckerberg prefers to live in themetaverse. so do his investors. at least that way they don’t have to deal …;https://www.thetimes.co.uk/article/alistair-osborne-shell-boss-s-timing-couldn-t-be-worse-vn8bggqz0
The Times;pain today, pain tomorrow for meta;Friday February 4 2022;… the founder and chief executive, is pursuing a costly and loosely defined bet on themetaverse, a virtual realm where users interact without being physically together, to drive user engagement …;https://www.thetimes.co.uk/article/pain-today-pain-tomorrow-for-meta-gj38l9qpg
The Times;warning of ad slowdown rocks facebook owner meta platforms;Thursday February 3 2022;… facebook changed its corporate name to meta in october in an expensive bet on themetaverse— a virtual realm where users interact without being physically together. it said investment in …;https://www.thetimes.co.uk/article/warning-of-ad-slowdown-rocks-facebook-owner-meta-platforms-0t3vzz9dd
The Times;want to ignore reality? welcome to the snp nataverse;Tuesday February 1 2022;when facebook rebranded as meta as part of a shift into something called themetaverse, it’s clear that scottish ministers were paying close attention. themetaverseallows users to …;https://www.thetimes.co.uk/article/want-to-ignore-reality-welcome-to-the-snp-nataverse-9r30wvqlq
The Times;interest rates set to be increased by the bank of england;Monday January 31 2022;… slowed in the final months of the year.as zuckerberg, 37, concentrates on constructing themetaverse— a digital realm where users can interact virtually — investors will look for signs of …;https://www.thetimes.co.uk/article/interest-rates-set-to-be-increased-by-the-bank-of-england-vmkl59s7k
The Times;entain’s betting £40m on a london technology hub;Monday January 31 2022;… would use its technology to “pioneer innovations in sport, gaming and interactive entertainment for themetaverse”.as well as an “experience zone” in the new lab in london, where new …;https://www.thetimes.co.uk/article/entains-betting-40m-on-a-london-technology-hub-f59hvh3d3
The Times;big tech bucks the great market sell-off;Sunday January 30 2022;it’s been quite the week for sweeping statements. john hussman, the founder of hussman funds, known for predicting the 2000 and 2008 market crashes, said: “we enter 2022 amid …;https://www.thetimes.co.uk/article/big-tech-bucks-the-great-market-sell-off-mtcqtlc07
The Times;it’s 2035: the gray report is a cake recipe and sunak exists only on instagram;Friday January 28 2022;the year is 2035;https://www.thetimes.co.uk/article/its-2035-the-gray-report-is-a-cake-recipe-and-sunak-exists-only-on-instagram-cf5r22fds
The Times;microsoft deal may be the next level to the gamification of work;Thursday January 27 2022;microsoft says its $69 billion acquisition of the games developer activision blizzard is about providing building blocks of themetaverse, the nascent realm of virtual reality. sceptics suggest it is …;https://www.thetimes.co.uk/article/microsoft-deal-may-be-the-next-level-to-the-gamification-of-work-t07x2lgvz
The Times;sony sell-off on microsoft gaming fears;Thursday January 20 2022;… in the highly competitive gaming market, microsoft may have other priorities — it billed the takeover as an acquisition of “building blocks” for themetaverse, the future vision of the internet.;https://www.thetimes.co.uk/article/sony-sell-off-on-microsoft-gaming-fears-g5qq8kln6
The Times;what happened when street artist kaws put on the first exhibition on fortnite;Wednesday January 19 2022;… ownership and experience. the question seems to be: if the future really is zuckerberg’smetaverse, how does art respond? one way is by putting art in front of as …;https://www.thetimes.co.uk/article/what-happened-when-street-artist-kaws-put-on-the-first-exhibition-on-fortnite-rhcfqcxms
The Times;alistair osborne: shorts won’t cover up hut’s problem;Wednesday January 19 2022;… his hut quite easy to short.on top of his gameso this is what themetaverselooks like: a cross between call of duty, world of warcraft and candy crush …;https://www.thetimes.co.uk/article/shorts-won-t-cover-up-hut-s-problem-53pxklhdr
The Times;for meta, for verse: couple plan potter-themed wedding in virtual reality;Tuesday January 18 2022;… i wanted to go further and be the first to have my reception inside themetaverse. i also wanted to introduce themetaverseto indians.”themetaverseis a network …;https://www.thetimes.co.uk/article/for-meta-for-verse-couple-plan-harry-potter-themed-wedding-in-virtual-reality-872t68p2n
The Times;all aboard the virtual express to fix hs2 faults;Monday January 17 2022;it may be best known in silicon valley but engineers will soon be able to enter themetaverseen route to birmingham.staff on hs2, the high-speed line being …;https://www.thetimes.co.uk/article/all-aboard-the-virtual-express-to-fix-hs2-faults-tw96p3gfr
The Times;ad tycoon martin sorrell teams up with friends to launch £110 million venture capital fund;Sunday January 16 2022;… target the fields of ad tech, data analysis, content development, monetisation of the virtual reality “metaverse” and new digital media. sorrell, 76, and pinto, 55, are expected to put in …;https://www.thetimes.co.uk/article/ad-tycoon-martin-sorrell-teams-up-with-friends-to-launch-110-million-venture-capital-fund-k6pwwzqdd
The Times;reality+ by david j chalmers review — how we could all soon be living in the matrix;Sunday January 16 2022;… is due this year. we are just at the beginning of this journey into themetaverseand beyond.how should we engage with this new reality? should we welcome our …;https://www.thetimes.co.uk/article/reality-by-david-j-chalmers-review-how-we-could-all-soon-be-living-in-the-matrix-5hdqz82ln
The Times;reality+ by david j chalmers review — is our universe just a computer simulation?;Wednesday January 12 2022;… book, reality+, he makes the seemingly outlandish case that virtual worlds — simulated universes, mega-corporatemetaverses, even simple slay-the-dragon vr games — should be considered just as real as …;https://www.thetimes.co.uk/article/reality-by-david-j-chalmers-review-j7cnf86m6
The Times;space flight, an apple car and vr glasses: welcome to life in 2032;Saturday January 8 2022;… to the palm of your hand. what will that be? probably not virtual reality. sorry,metaverse! vr goggles are essentially digital blindfolds, which makes their mass adoption unlikely.the more …;https://www.thetimes.co.uk/article/space-flight-an-apple-car-and-vr-glasses-welcome-to-life-in-2032-6v3dh53tj
The Times;soon your washing machine will be chatting to the doorbell;Saturday January 8 2022;it is best known for its blackjack tables, slot;https://www.thetimes.co.uk/article/soon-your-washing-machine-will-be-chatting-to-the-doorbell-0fx7rjhgh
The Times;seeking answers to today’s hot topic;Saturday January 8 2022;… stays on the board.give meta the birdmaybe there’ll be fewer scammers in themetaverse. back in the real world, though, they’re all over facebook and instagram. and …;https://www.thetimes.co.uk/article/seeking-answers-to-todays-hot-topic-9w6rwd5c0
The Times;consumer electronics show: meet the robot cat that nips your fingers and other inventions;Wednesday January 5 2022;… disorders, including alzheimer’s, its creators claim. the helmet can also provide led therapy treatments.metaversebody suitthe japanese company shiftall has a full-body tracking system for people who …;https://www.thetimes.co.uk/article/consumer-electronics-show-las-vegas-robotic-cat-inventions-h07b79kp6
The Times;leading lights of industry share their outlook for 2022;Sunday January 2 2022;from dermal fillers and net-zero carbon emissions, to post-covid healthcare and themetaverse, business leaders took time to reflect on the prospects for the year ahead for their …;https://www.thetimes.co.uk/article/leading-lights-of-industry-share-their-outlook-for-2022-65mq9vqrt
The Times;apple hands out bonuses of up to $180,000 to stop its engineers defecting to rivals;Thursday December 30 2021;"… group’s latest direction.apple, meanwhile, is working on two new products aimed at themetaverse: a virtual reality headset, said to look like sleek skiing goggles; and new augmented …";https://www.thetimes.co.uk/article/apple-hands-out-bonuses-of-up-to-180-000-to-stop-its-engineers-defecting-to-rivals-l5lsmchcj
The Times;going ape provided whoppertunities for degenerates in 2021;Tuesday December 28 2021;… gamestop, an unloved chain of shops selling video games, was the star of this phenomenon.metaversean immersive, entirely virtual world in which users donning virtual reality goggles can inhabit …;https://www.thetimes.co.uk/article/going-ape-provided-whoppertunities-for-degenerates-in-2021-h0v7b3rjz
The Times;share tips for 2022: place your bets on the movers in the market;Sunday December 26 2021;… millions of games made by its users and developers. it is a universe, or, ahem,metaverse, that has proved so popular that brands such as nike and music acts like …;https://www.thetimes.co.uk/article/share-tips-for-2022-place-your-bets-on-the-movers-in-the-market-c0rfqwtw7
The Times;facebook owner meta to appeal uk regulator’s block of giphy deal;Friday December 24 2021;… it changed its name from facebook this autumn to reflect a heightened focus on “themetaverse”, a virtual realm where users can interact without being physically in the same space …;https://www.thetimes.co.uk/article/facebook-owner-to-appeal-uk-regulator-s-block-of-giphy-deal-lm8gngvk2
The Times;black sheep coffee sells nfts of its wall art;Thursday December 23 2021;the fast growing chain of coffee shops black sheep coffee is selling;https://www.thetimes.co.uk/article/black-sheep-coffee-sells-nfts-of-its-wall-art-sm8jpbnts
The Times;now we’ve got our very own situation room its first job is to keep tabs on rishi;Friday December 17 2021;… is rishi sunak really in california? or is he just meeting nick clegg in themetaverse? how many people have drowned on priti patel’s watch? what’s the share …;https://www.thetimes.co.uk/article/now-weve-got-our-very-own-situation-room-its-first-job-is-to-keep-tabs-on-rishi-56023m23c
The Times;the nft boom brings legal trouble;Thursday December 16 2021;… and the environmental burden of all that computing power required to keep the newly discoveredmetaversechurning is easily overlooked.from a collector’s point of view, at least for …;https://www.thetimes.co.uk/article/the-nft-boom-brings-legal-trouble-wpt3hv25z
The Times;virtual nikes: the only bit that’s real is the £30,000 price tag;Wednesday December 15 2021;… pagotto, a co-founder of rtfkt, said the start-up was “fully formed in themetaverse” and that the company would continue to evolve its innovations and products with nike …;https://www.thetimes.co.uk/article/virtual-nikes-the-only-bit-thats-real-is-they-could-cost-you-30-000-sr5wtn90r
The Times;pick a side in the battle of the cheeseboard;Sunday December 12 2021;… to be genuinely non-fungible are the nfts themselves.” yes, it’s confusing in themetaverse, though our reporter josh glancy pointed out: “some of them do come with extra …;https://www.thetimes.co.uk/article/pick-a-side-in-the-battle-of-the-cheeseboard-0z2kmczh9
The Times;technicolor dream takes eir’s former director to tinseltown;Sunday December 12 2021;… it but we’re doing things as we speak that will be part of themetaverse,” moat says. “bloomberg says themetaversecould be worth $800 billion by 2024 so …;https://www.thetimes.co.uk/article/technicolor-dream-takes-eirs-former-director-to-tinseltown-c3hzsw5rt
The Times;what’s behind the american ‘candy store’ invasion?;Sunday December 5 2021;… vv sniffed: “hilarious advertorial for the matrix. make sure you plug in to zuck’smetaverse, eat soya paste, self-isolate to protect yourself from covid and save the climate …;https://www.thetimes.co.uk/article/whats-behind-the-american-candy-store-invasion-6kjljd75v
The Times;miami art world flocks to join nft bubble, but is it about to burst?;Saturday December 4 2021;… allows users to own and control assets.it is the path to the so-calledmetaverse, where entire virtual lives can be lived with virtual currency and virtual art. much …;https://www.thetimes.co.uk/article/miami-art-world-flocks-to-join-nft-bubble-but-is-it-about-to-burst-mwzzp7wjw
The Times;carrier needs share price to take off;Wednesday December 1 2021;how wrong you can be. easyjet’s spent years dealing with the human volcano sir stelios haji-ioannou. so you’d have thought it would have been better prepared than …;https://www.thetimes.co.uk/article/carrier-needs-share-price-to-take-off-vq83scwpw
The Times;competition authority orders facebook owner meta to sell animated images platform giphy;Tuesday November 30 2021;the owner of facebook has been ordered to unwind its takeover;https://www.thetimes.co.uk/article/competition-authority-orders-meta-to-sell-animated-images-platform-giphy-mvv95p0ln
The Times;the times view on the latest tech breakthrough: a robotic embrace;Monday November 29 2021;… and she was in malta.what a vision of the future this opens up! themetaverse, or whatever it is that facebook thinks it will soon control, is upon us …;https://www.thetimes.co.uk/article/the-times-view-on-the-latest-tech-breakthrough-a-robotic-embrace-jx027sjfx
The Times;the robot that can send your hug around the world;Sunday November 28 2021;… pouring billions of dollars into such technology as part of its plans to create a “metaverse”.cyberselves does not create the machinery itself but has built software that works with …;https://www.thetimes.co.uk/article/the-robot-that-can-send-your-hug-around-the-world-0gv3vpvnw
The Times;what i learnt . . . about the games industry;Thursday November 25 2021;… the experience, add new content. just look at what is happening in esports and themetaverse, with roblox: huge digital worlds.i’d like to see more analyst notes written …;https://www.thetimes.co.uk/article/what-i-learnt-about-the-games-industry-l899mj26d
The Times;regencycore and pingdemic pipped by nft as word of the year;Wednesday November 24 2021;… abbreviation of cryptocurrency, the usage of which has increased 468 per cent since 2020, andmetaverse, which means a three-dimensional virtual world and was coined by neal stephenson in …;https://www.thetimes.co.uk/article/regencycore-pingdemic-pipped-by-nft-word-of-the-year-3cglzxrng
The Times;nick d’aloisio, the british tech whizz kid who’s sold two apps to silicon valley;Monday November 22 2021;… needed, absolutely,” d’aloisio says. “tech is racing ahead with ai [artificial intelligence] and themetaverse[the facebook chief executive officer, mark zuckerberg, is committed to developing a 3d internet …;https://www.thetimes.co.uk/article/nick-daloisio-the-british-tech-whizz-kid-whos-sold-two-apps-to-silicon-valley-drz0gfbbw
The Times;termination shock by neal stephenson review — silicon valley’s favourite sci-fi writer takes on the climate crisis;Sunday November 21 2021;… gates and barack obama, and in his 1992 novel snow crash he coined the term “metaverse”, which has now become the hottest buzzword in tech — so much so that mark …;https://www.thetimes.co.uk/article/termination-shock-by-neal-stephenson-review-silicon-valleys-favourite-sci-fi-writer-takes-on-the-climate-crisis-v26mmtvw6
The Times;big tech can see a future where the nation state is no longer the master;Friday November 19 2021;after rioters stormed the us capitol on january 6, some of the most powerful us institutions sprang into action to punish the leaders of the failed insurrection. but they weren …;https://www.thetimes.co.uk/article/big-tech-can-see-a-future-where-the-nation-state-is-no-longer-the-master-ndt7cqzxf
The Times;facebook plans physical shops to sell virtual reality;Monday November 8 2021;…metaverseto life, with zuckerberg calling it a “new north star” for the company.themetaverseis set to be a virtual world in which people will be able to …;https://www.thetimes.co.uk/article/facebook-plans-physical-shops-to-sell-virtual-reality-cd56xnc2j
The Times;cuss away, greta — it’s not the end of the world;Monday November 8 2021;… a potential speed test.help! i bleated to the beautiful people in a slick minimalistmetaverseof white walls and black crew necks. my office has cluttered walls and a …;https://www.thetimes.co.uk/article/cuss-away-greta-its-not-the-end-of-the-world-pkfb2dl6l
The Times;game needs more norwichs and less grand delusion for sustainable future;Saturday November 6 2021;… if you look closely enough at football, beyond the distraction and deception of its limitlessmetaverse, you start seeing the brutal equations of a zero-sum game everywhere. to have …;https://www.thetimes.co.uk/article/game-needs-more-norwichs-and-less-grand-delusion-for-sustainable-future-kt6r79hm8
The Times;social media bosses that enable harmful content could soon face prosecution, says dorries;Friday November 5 2021;tech bosses may face prosecution;https://www.thetimes.co.uk/article/social-media-bosses-that-enable-harmful-content-could-face-prosecution-by-end-of-next-year-says-dorries-jjp879bs7
The Times;who’d be a facebook moderator?;Sunday October 31 2021;… to him, though, it is about the coming era: the enormous virtual reality universe — ormetaverse— he is building, a virtual reality (vr), 3d version of social media, accessed through …;https://www.thetimes.co.uk/article/whod-be-a-facebook-moderator-90bqw5f59
The Times;microsoft is top of the pile as apple slides;Saturday October 30 2021;… media company, which mark zuckerberg, its boss, is rebranding to reflect his focus on “themetaverse”. facebook will not use its new name on the stock market until december 1 …;https://www.thetimes.co.uk/article/microsoft-is-top-of-the-pile-as-apple-slides-wdf2b8sfn
The Times;critics mock, but investors like facebook’s new name, meta;Saturday October 30 2021;… existing apps — such as facebook, instagram and whatsapp — as well as its plans for a “metaverse”.mark zuckerberg, who created facebook in 2004, called themetaverse“the successor to the …;https://www.thetimes.co.uk/article/critics-mock-but-investors-like-facebooks-new-name-meta-d6gwm7jr8
The Times;new nuclear plan is a nightmare;Saturday October 30 2021;… peopled by dwarfs, goblins and be’lakor, the dark master. no, not mark zuckerberg’smetaverse, you fool, but games workshop: the maker of war games, offering similar geeky escapism …;https://www.thetimes.co.uk/article/new-nuclear-plan-is-a-nightmare-63schq6ks
The Times;facebook’s rebranding prompts backlash from critics — but investors like it;Friday October 29 2021;…metaverse”. jensen huang, chief executive of nvidia, the us chipmaker, said when asked about themetaverse: “i believe we’re right on the cusp of it”.metaversehas become the …;https://www.thetimes.co.uk/article/beleaguered-facebook-renames-company-meta-in-rebranding-72g3qcwtc
The Times;facebook warns of uncertainty;Tuesday October 26 2021;… for facebook this week as he attempts to reposition his company to focus on “themetaverse,” the term for a conceptual virtual realm where users can interact without being physically …;https://www.thetimes.co.uk/article/facebook-warns-of-uncertainty-5rnt8wvdp
The Times;teens online: how instagram, facebook and tiktok have changed my generation;Tuesday October 26 2021;… we really are going to have safe digital spaces and even move forward into ‘themetaverse’ [a hypothetical virtual reality iteration of the internet] we need to get things right …;https://www.thetimes.co.uk/article/teens-online-how-instagram-facebook-and-tiktok-have-changed-my-generation-ldm6v7x5p
The Times;italy’s fashion giants battle the rise of wfh casualwear;Sunday October 24 2021;on tuesday, giorgio armani will stage the most extravagant fashion event since covid struck 19 months ago. celebrities, models and royalty will jet into dubai to attend the italian designer …;https://www.thetimes.co.uk/article/italys-fashion-giants-battle-the-rise-of-wfh-casualwear-jvk5n2km2
The Times;inside track: facebook ireland boss gareth lambe's looking for a bounce with research buddies;Sunday October 24 2021;while his overall boss mark zuckerberg has a mad wheeze for an;https://www.thetimes.co.uk/article/inside-track-facebook-ireland-boss-gareth-lambe-research-03r6n5vt3
